file_name,production_number,plate_count,rivet,die,upper_type,upper_thickness,middle_type,middle_thickness,lower_type,lower_thickness,head_height,caption
SPR3_BC5.3X7.5_S413_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_60.19.png,3rd,3,BC5.3X7.5,S413,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.06962502891510525,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S413, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.0696 mm"
SPR3_BC5.3X7.5_S413_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_61.09.png,3rd,3,BC5.3X7.5,S413,A6451,1.8,SGAFC590,2.0,A6451,2.6,0.14217771655515402,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S413, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1422 mm"
SPR3_BC5.3X7.5_S422_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_53.26.png,3rd,3,BC5.3X7.5,S422,A6451,1.5,SGAFC590,2.0,A6451,2.6,-0.06454023792862142,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S422, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is -0.0645 mm"
SPR3_BC5.3X7.5_S422_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_52.52.png,3rd,3,BC5.3X7.5,S422,A6451,1.8,SGAFC590,2.0,A6451,2.6,-0.031861621421008395,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S422, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is -0.0319 mm"
SPR3_BC5.3X7.5_S431_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_62.49.png,3rd,3,BC5.3X7.5,S431,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.11281755991837099,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S431, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1128 mm"
SPR3_BC5.3X7.5_S431_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_80.png,3rd,3,BC5.3X7.5,S431,A6451,1.8,SGAFC590,2.0,A6451,2.6,1.0527639359758254,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S431, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 1.0528 mm"
SPR3_BC5.3X7.5_S442_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_61.36.png,3rd,3,BC5.3X7.5,S442,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.10133150887519679,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S442, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1013 mm"
SPR3_BC5.3X7.5_S442_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_62.75.png,3rd,3,BC5.3X7.5,S442,A6451,1.8,SGAFC590,2.0,A6451,2.6,0.1700089771674032,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S442, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1700 mm"
SPR3_BC5.3X7.5_S445_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_58.21.png,3rd,3,BC5.3X7.5,S445,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.04282294660763963,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S445, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.0428 mm"
SPR3_BC5.3X7.5_S445_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_59.41.png,3rd,3,BC5.3X7.5,S445,A6451,1.8,SGAFC590,2.0,A6451,2.6,0.1102557513373549,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S445, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1103 mm"
SPR3_BC5.3X7.5_S470_A6451(1.5t)_SGAFC590(2.0t)_A6451(2.6t)_57.7.png,3rd,3,BC5.3X7.5,S470,A6451,1.5,SGAFC590,2.0,A6451,2.6,0.04271096687597106,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S470, upper plate is dark blue and type A6451 with 1.5 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.0427 mm"
SPR3_BC5.3X7.5_S470_A6451(1.8t)_SGAFC590(2.0t)_A6451(2.6t)_58.53.png,3rd,3,BC5.3X7.5,S470,A6451,1.8,SGAFC590,2.0,A6451,2.6,0.1332076812613563,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BC5.3X7.5, die is omitted, but type S470, upper plate is dark blue and type A6451 with 1.8 mm thickness, middle plate is yellow and type SGAFC590 with 2.0 mm thickness, lower plate is orange and type A6451 with 2.6 mm thickness, head height from rivet top to upper plate is 0.1332 mm"
SPR3_BH5.5X5.0_D1020_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_64.71.png,3rd,3,BH5.5X5.0,D1020,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.3597207261296921,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type D1020, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.3597 mm"
SPR3_BH5.5X5.0_D1022_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_65.61.png,3rd,3,BH5.5X5.0,D1022,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.31172515863867356,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type D1022, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.3117 mm"
SPR3_BH5.5X5.0_S050_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_69.79.png,3rd,3,BH5.5X5.0,S050,A6014,1.2,SABC1470,1.0,A6451,1.8,0.34022877854717964,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S050, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.3402 mm"
SPR3_BH5.5X5.0_S050_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_67.27.png,3rd,3,BH5.5X5.0,S050,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.38844081505395806,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S050, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.3884 mm"
SPR3_BH5.5X5.0_S086_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_66.42.png,3rd,3,BH5.5X5.0,S086,A6014,1.2,SABC1470,1.0,A6451,1.8,0.21640779302192967,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S086, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2164 mm"
SPR3_BH5.5X5.0_S086_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_63.36.png,3rd,3,BH5.5X5.0,S086,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.29310981961730354,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S086, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2931 mm"
SPR3_BH5.5X5.0_S297_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_61.97.png,3rd,3,BH5.5X5.0,S297,A6014,1.2,SABC1470,1.0,A6451,1.8,0.18823943661971831,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S297, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.1882 mm"
SPR3_BH5.5X5.0_S406_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_63.41.png,3rd,3,BH5.5X5.0,S406,A6014,1.2,SABC1470,1.0,A6451,1.8,0.2021151178918169,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S406, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2021 mm"
SPR3_BH5.5X5.0_S428_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_67.35.png,3rd,3,BH5.5X5.0,S428,A6014,1.2,SABC1470,1.0,A6451,1.8,0.23406108739326975,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S428, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2341 mm"
SPR3_BH5.5X5.0_S459_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_58.8.png,3rd,3,BH5.5X5.0,S459,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.2043183653529272,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S459, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2043 mm"
SPR3_BH5.5X6.0_D1020_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_67.27.png,3rd,3,BH5.5X6.0,D1020,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.3576030038628464,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type D1020, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.3576 mm"
SPR3_BH5.5X6.0_D1022_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_67.57.png,3rd,3,BH5.5X6.0,D1022,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.3680705446335276,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type D1022, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.3681 mm"
SPR3_BH5.5X6.0_S050_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_74.92.png,3rd,3,BH5.5X6.0,S050,A6014,1.2,SABC1470,1.0,A6451,1.8,0.41827051491319184,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S050, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.4183 mm"
SPR3_BH5.5X6.0_S050_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_68.37.png,3rd,3,BH5.5X6.0,S050,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.3591303981106612,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S050, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.3591 mm"
SPR3_BH5.5X6.0_S086_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_70.94.png,3rd,3,BH5.5X6.0,S086,A6014,1.2,SABC1470,1.0,A6451,1.8,0.3730482303955587,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S086, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.3730 mm"
SPR3_BH5.5X6.0_S086_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_68.52.png,3rd,3,BH5.5X6.0,S086,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.39477877992429344,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S086, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.3948 mm"
SPR3_BH5.5X6.0_S297_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_68.44.png,3rd,3,BH5.5X6.0,S297,A6014,1.2,SABC1470,1.0,A6451,1.8,0.2195479777954005,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S297, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2195 mm"
SPR3_BH5.5X6.0_S406_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_67.91.png,3rd,3,BH5.5X6.0,S406,A6014,1.2,SABC1470,1.0,A6451,1.8,0.28482969684547876,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S406, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2848 mm"
SPR3_BH5.5X6.0_S428_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_72.94.png,3rd,3,BH5.5X6.0,S428,A6014,1.2,SABC1470,1.0,A6451,1.8,0.3790745204905146,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S428, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.3791 mm"
SPR3_BH5.5X6.0_S459_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_62.93.png,3rd,3,BH5.5X6.0,S459,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.26927506059600315,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S459, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2693 mm"
SPR3_BH5.5X6.0_S468_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_68.49.png,3rd,3,BH5.5X6.0,S468,A6014,1.2,SABC1470,1.0,A6451,1.8,0.2873253106907482,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S468, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2873 mm"
SPR3_SU5.5X5.0_D1020_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_62.19.png,3rd,3,SU5.5X5.0,D1020,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.2331519326580523,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type D1020, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2332 mm"
SPR3_SU5.5X5.0_D1022_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_62.78.png,3rd,3,SU5.5X5.0,D1022,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.23938903064976413,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type D1022, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2394 mm"
SPR3_SU5.5X5.0_S050_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_70.37.png,3rd,3,SU5.5X5.0,S050,A6014,1.2,SABC1470,1.0,A6451,1.8,0.2918137873055906,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S050, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2918 mm"
SPR3_SU5.5X5.0_S050_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_65.17.png,3rd,3,SU5.5X5.0,S050,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.274607498982499,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S050, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2746 mm"
SPR3_SU5.5X5.0_S086_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_61.44.png,3rd,3,SU5.5X5.0,S086,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.20101985332842337,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S086, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2010 mm"
SPR3_SU5.5X5.0_S297_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_64.15.png,3rd,3,SU5.5X5.0,S297,A6014,1.2,SABC1470,1.0,A6451,1.8,0.11522569296978963,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S297, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.1152 mm"
SPR3_SU5.5X5.0_S402_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_58.19.png,3rd,3,SU5.5X5.0,S402,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.13702692323833243,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1370 mm"
SPR3_SU5.5X5.0_S406_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_67.78.png,3rd,3,SU5.5X5.0,S406,A6014,1.2,SABC1470,1.0,A6451,1.8,0.2415731915371806,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S406, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2416 mm"
SPR3_SU5.5X5.0_S442_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_56.58.png,3rd,3,SU5.5X5.0,S442,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.09685258255434671,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.0969 mm"
SPR3_SU5.5X5.0_S459_SABC1470(1.0t)_SGAFC590(0.7t)_A6N01(3.0t)_57.72.png,3rd,3,SU5.5X5.0,S459,SABC1470,1.0,SGAFC590,0.7,A6N01,3.0,0.15952303035624174,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S459, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 0.7 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1595 mm"
SPR3_SU5.5X5.5_S086_A6014(1.2t)_SABC1470(1.0t)_A6451(1.8t)_65.5.png,3rd,3,SU5.5X5.5,S086,A6014,1.2,SABC1470,1.0,A6451,1.8,0.2291741058572827,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X5.5, die is omitted, but type S086, upper plate is dark blue and type A6014 with 1.2 mm thickness, middle plate is yellow and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2292 mm"
SPR2_AB5.5X5.5_D1020_SABC1470(1.2T)_A365(3.0T)_64.27.png,4th,2,AB5.5X5.5,D1020,SABC1470,1.2,,,A365,3.0,0.2901574607589907,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type AB5.5X5.5, die is omitted, but type D1020, upper plate is dark blue and type SABC1470 with 1.2 mm thickness, lower plate is orange and type A365 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2902 mm"
SPR2_AB5.5X5.5_D1022_SABC1470(1.2T)_A365(3.0T)_65.12.png,4th,2,AB5.5X5.5,D1022,SABC1470,1.2,,,A365,3.0,0.2511102670349908,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type AB5.5X5.5, die is omitted, but type D1022, upper plate is dark blue and type SABC1470 with 1.2 mm thickness, lower plate is orange and type A365 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2511 mm"
SPR2_AB5.5X5.5_D1120_SABC1470(1.2T)_A365(3.0T)_61.97.png,4th,2,AB5.5X5.5,D1120,SABC1470,1.2,,,A365,3.0,0.22547856861730314,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type AB5.5X5.5, die is omitted, but type D1120, upper plate is dark blue and type SABC1470 with 1.2 mm thickness, lower plate is orange and type A365 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2255 mm"
SPR2_AB5.5X5.5_D1220_SABC1470(1.2T)_A365(3.0T)_60.19.png,4th,2,AB5.5X5.5,D1220,SABC1470,1.2,,,A365,3.0,0.1531796745626035,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type AB5.5X5.5, die is omitted, but type D1220, upper plate is dark blue and type SABC1470 with 1.2 mm thickness, lower plate is orange and type A365 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1532 mm"
SPR2_AB5.5X5.5_S050_SABC1470(1.0T)_A6N01(2.5T)_67.64.png,4th,2,AB5.5X5.5,S050,SABC1470,1.0,,,A6N01,2.5,0.3068135942943437,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S050, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6N01 with 2.5 mm thickness, head height from rivet top to upper plate is 0.3068 mm"
SPR2_AB5.5X5.5_S050_SABC1470(1.4T)_A6451(2.0T)_71.45.png,4th,2,AB5.5X5.5,S050,SABC1470,1.4,,,A6451,2.0,0.37811828578650586,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S050, upper plate is dark blue and type SABC1470 with 1.4 mm thickness, lower plate is orange and type A6451 with 2.0 mm thickness, head height from rivet top to upper plate is 0.3781 mm"
SPR2_AB5.5X5.5_S297_SABC1470(1.0T)_A6N01(2.5T)_59.9.png,4th,2,AB5.5X5.5,S297,SABC1470,1.0,,,A6N01,2.5,0.13395106086647304,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S297, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6N01 with 2.5 mm thickness, head height from rivet top to upper plate is 0.1340 mm"
SPR2_AB5.5X5.5_S297_SABC1470(1.0T)_A6N01(2.5T)_61.34.png,4th,2,AB5.5X5.5,S297,SABC1470,1.0,,,A6N01,2.5,0.1674871861501207,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S297, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6N01 with 2.5 mm thickness, head height from rivet top to upper plate is 0.1675 mm"
